Booking_ID,Booking_Date,Travel_Date,Lead_Time,Category,Travel_Type,Customer_Type,City_From,City_To,Booking_Channel,Payment_Mode,Base_Price,Discount_%,Cancellation_Status,Refund_%,Rating,Repeat_Customer,Booking_Hour,Festival_Season
BKG00948,07-07-2024,13-09-2024,68,Train,International,Solo,Hyderabad,Singapore,Website,UPI,2340,20,1,80,4,Yes,2,Normal
BKG00949,05-09-2024,21-10-2024,46,Hotel,International,Solo,Chennai,Dubai,Website,UPI,10359,15,1,80,1,Yes,15,Normal
BKG00950,27-03-2025,04-05-2025,38,Holiday Package,Domestic,Family,Mumbai,Mumbai,Website,Wallet,50155,5,0,0,3,No,16,Normal
BKG00951,08-02-2024,04-04-2024,56,Train,International,Family,Delhi,London,App,NetBanking,7626.6,10,0,0,5,Yes,22,Normal
BKG00952,11-03-2024,09-05-2024,59,Holiday Package,International,Business,Chennai,London,Website,Credit Card,131536.8,5,0,0,4,Yes,23,Diwali
BKG00953,23-11-2025,13-02-2026,82,Hotel,International,Solo,Hyderabad,London,App,UPI,11417.4,10,0,0,1,No,16,Normal
BKG00954,02-04-2024,27-06-2024,86,Flight,Domestic,Solo,Chennai,Chennai,App,UPI,11239,10,1,80,2,No,13,Normal
BKG00955,10-10-2024,31-10-2024,21,Hotel,International,Solo,Bangalore,Bangkok,Website,Wallet,15744.6,20,0,0,2,Yes,11,Normal
BKG00956,28-10-2024,30-10-2024,2,Holiday Package,Domestic,Family,Mumbai,Mumbai,Website,Wallet,74198,5,0,0,4,No,16,Normal
BKG00957,27-04-2024,28-05-2024,31,Train,Domestic,Business,Chennai,Chennai,App,Credit Card,2449,10,0,0,3,Yes,1,Normal
BKG00958,18-01-2025,30-01-2025,12,Flight,International,Business,Hyderabad,Dubai,Website,Wallet,19906.2,10,0,0,2,Yes,0,Normal
BKG00959,28-11-2025,09-02-2026,73,Train,International,Solo,Chennai,Singapore,Website,Debit Card,7371,15,0,0,2,Yes,4,Summer
BKG00960,01-09-2024,22-10-2024,51,Flight,International,Business,Delhi,Dubai,App,UPI,22122,5,0,0,2,No,23,Normal
BKG00961,11-06-2024,28-08-2024,78,Flight,Domestic,Solo,Delhi,Chennai,App,Wallet,6900,20,0,0,4,No,11,Normal
BKG00962,05-04-2024,27-06-2024,83,Flight,Domestic,Family,Hyderabad,Jaipur,App,NetBanking,5445,20,0,0,1,Yes,9,Normal
BKG00963,06-03-2025,21-05-2025,76,Hotel,Domestic,Couple,Bangalore,Jaipur,App,Wallet,8225,0,0,0,4,No,13,Normal
BKG00964,25-11-2025,31-12-2025,36,Train,Domestic,Couple,Bangalore,Bangalore,Website,Wallet,1727,0,0,0,5,No,19,Summer
BKG00965,02-07-2024,06-08-2024,35,Hotel,Domestic,Couple,Delhi,Hyderabad,Website,UPI,19178,20,0,0,5,No,22,Normal
BKG00966,11-02-2024,10-03-2024,28,Holiday Package,Domestic,Family,Hyderabad,Mumbai,Website,NetBanking,44374,10,0,0,2,No,0,Normal
BKG00967,22-09-2025,31-10-2025,39,Holiday Package,International,Business,Bangalore,Dubai,App,Wallet,110491.2,15,0,0,5,No,21,Normal
BKG00968,24-01-2024,26-01-2024,2,Hotel,Domestic,Business,Mumbai,Hyderabad,App,Credit Card,10535,20,0,0,1,Yes,20,Normal
BKG00969,14-07-2024,27-08-2024,44,Holiday Package,International,Family,Mumbai,Singapore,Website,NetBanking,122043.6,10,0,0,5,No,10,Normal
BKG00970,19-02-2025,21-02-2025,2,Hotel,International,Business,Chennai,London,Website,UPI,32754.6,0,0,0,5,Yes,11,Christmas
BKG00971,15-05-2025,27-06-2025,43,Flight,Domestic,Family,Mumbai,Hyderabad,App,Credit Card,9117,5,0,0,1,Yes,11,Summer
BKG00972,12-06-2025,03-07-2025,21,Flight,International,Solo,Chennai,Dubai,Website,UPI,8883,15,1,80,2,Yes,6,Normal
BKG00973,13-08-2025,05-09-2025,23,Hotel,International,Family,Chennai,London,Website,Debit Card,12933,0,0,0,4,Yes,15,Summer
BKG00974,25-02-2024,03-03-2024,7,Hotel,Domestic,Solo,Delhi,Delhi,App,Debit Card,13914,10,0,0,1,No,8,Normal
BKG00975,20-01-2025,14-03-2025,53,Flight,International,Couple,Delhi,Bangkok,Website,Credit Card,26245.8,10,0,0,5,Yes,8,Normal
BKG00976,24-01-2024,15-03-2024,51,Flight,International,Family,Delhi,Singapore,App,Credit Card,14689.8,10,0,0,5,Yes,17,Normal
BKG00977,04-11-2024,27-12-2024,53,Train,International,Business,Mumbai,Dubai,Website,Debit Card,5974.2,5,0,0,3,No,21,Normal
BKG00978,15-05-2025,09-06-2025,25,Holiday Package,Domestic,Solo,Delhi,Jaipur,Website,NetBanking,75156,0,0,0,2,Yes,7,Christmas
BKG00979,31-05-2024,06-06-2024,6,Holiday Package,International,Solo,Hyderabad,Dubai,App,NetBanking,48724.2,15,0,0,2,No,18,Christmas
BKG00980,14-03-2024,10-06-2024,88,Hotel,International,Business,Mumbai,Dubai,App,NetBanking,30628.8,10,0,0,4,No,10,Normal
BKG00981,11-06-2025,09-09-2025,90,Hotel,Domestic,Solo,Delhi,Mumbai,Website,UPI,12189,20,0,0,5,Yes,9,Normal
BKG00982,26-09-2024,24-11-2024,59,Train,Domestic,Couple,Delhi,Hyderabad,App,UPI,4929,15,0,0,1,Yes,19,Normal
BKG00983,09-11-2025,07-02-2026,90,Flight,Domestic,Couple,Hyderabad,Bangalore,App,Wallet,14689,15,0,0,3,No,11,Normal
BKG00984,26-09-2025,10-10-2025,14,Hotel,Domestic,Couple,Delhi,Jaipur,Website,Credit Card,9221,0,0,0,1,Yes,20,Normal
BKG00985,16-10-2025,26-10-2025,10,Holiday Package,International,Solo,Bangalore,Singapore,App,Debit Card,117205.2,5,0,0,5,Yes,7,Diwali
BKG00986,04-05-2024,14-06-2024,41,Hotel,International,Business,Chennai,Dubai,App,Credit Card,4694.4,10,0,0,1,Yes,17,Diwali
BKG00987,25-05-2024,17-07-2024,53,Holiday Package,Domestic,Business,Mumbai,Chennai,App,Wallet,23899,20,0,0,1,No,22,Normal
BKG00988,03-02-2025,07-04-2025,63,Holiday Package,International,Solo,Hyderabad,Bangkok,Website,Credit Card,102569.4,10,0,0,2,No,14,Normal
BKG00989,08-10-2025,28-12-2025,81,Train,Domestic,Couple,Delhi,Delhi,Website,NetBanking,4816,10,0,0,2,No,13,Normal
BKG00990,30-09-2024,06-11-2024,37,Flight,Domestic,Business,Chennai,Chennai,Website,NetBanking,3573,10,1,80,4,Yes,21,Normal
BKG00991,08-05-2024,25-05-2024,17,Train,International,Couple,Chennai,Singapore,App,Debit Card,3861,5,0,0,4,No,4,Normal
BKG00992,10-12-2024,07-01-2025,28,Train,International,Solo,Chennai,London,Website,UPI,1888.2,15,0,0,1,No,1,Normal
BKG00993,01-03-2025,29-04-2025,59,Holiday Package,International,Business,Delhi,Bangkok,Website,Wallet,90592.2,10,0,0,4,Yes,15,Christmas
BKG00994,13-06-2025,26-06-2025,13,Holiday Package,Domestic,Couple,Mumbai,Jaipur,Website,NetBanking,31757,15,0,0,5,No,14,Normal
BKG00995,25-11-2025,12-12-2025,17,Holiday Package,Domestic,Family,Delhi,Chennai,App,Wallet,61537,5,0,0,3,No,13,Normal
BKG00996,23-03-2024,13-04-2024,21,Flight,Domestic,Family,Delhi,Chennai,App,UPI,11505,20,0,0,3,Yes,2,Normal
BKG00997,27-06-2024,08-07-2024,11,Train,Domestic,Solo,Hyderabad,Jaipur,Website,Wallet,1717,5,1,80,2,No,1,Normal
BKG00998,14-06-2025,11-08-2025,58,Holiday Package,International,Couple,Bangalore,Bangkok,Website,Credit Card,27986.4,20,0,0,3,Yes,11,Diwali
BKG00999,06-11-2025,20-01-2026,75,Flight,Domestic,Couple,Delhi,Delhi,App,Credit Card,7867,10,1,80,1,Yes,18,Normal
BKG01000,10-04-2025,15-05-2025,35,Flight,Domestic,Solo,Mumbai,Chennai,Website,Debit Card,4029,5,0,0,5,No,6,Normal
BKG01001,08-06-2024,24-07-2024,46,Holiday Package,Domestic,Solo,Hyderabad,Bangalore,App,Credit Card,62977,0,0,0,5,No,16,Diwali
BKG01002,15-03-2024,16-04-2024,32,Holiday Package,International,Business,Delhi,Singapore,Website,Credit Card,138517.2,20,0,0,5,No,8,Diwali
BKG01003,19-09-2024,17-12-2024,89,Hotel,Domestic,Family,Chennai,Hyderabad,App,NetBanking,6811,5,1,80,4,Yes,16,Normal
BKG01004,14-02-2024,18-03-2024,33,Hotel,International,Family,Hyderabad,Singapore,Website,Debit Card,17218.8,15,0,0,1,No,12,Christmas
BKG01005,03-02-2024,14-03-2024,40,Flight,International,Family,Delhi,London,App,Wallet,8398.8,15,1,80,1,Yes,4,Normal
BKG01006,21-09-2025,07-11-2025,47,Train,Domestic,Solo,Delhi,Chennai,App,Debit Card,2232,5,0,0,2,Yes,2,Normal
BKG01007,04-06-2024,28-07-2024,54,Hotel,Domestic,Couple,Chennai,Hyderabad,App,Debit Card,14129,5,0,0,4,Yes,3,Normal
BKG01008,22-12-2025,28-02-2026,68,Train,International,Business,Delhi,Singapore,App,Debit Card,7324.2,20,1,80,2,Yes,17,Normal
BKG01009,08-11-2024,11-12-2024,33,Hotel,Domestic,Business,Hyderabad,Jaipur,App,NetBanking,14111,10,0,0,5,Yes,1,Normal
BKG01010,02-07-2025,25-08-2025,54,Train,International,Solo,Mumbai,Singapore,Website,UPI,2723.4,5,0,0,3,No,11,Normal
BKG01011,30-07-2024,18-10-2024,80,Train,International,Business,Chennai,London,App,Debit Card,3229.2,10,0,0,3,No,14,Summer
BKG01012,05-01-2025,27-01-2025,22,Flight,Domestic,Business,Chennai,Delhi,Website,Wallet,5219,5,1,80,2,Yes,17,Diwali
BKG01013,25-12-2024,01-01-2025,7,Hotel,International,Business,Hyderabad,London,Website,Credit Card,19809,20,1,80,1,Yes,10,Normal
BKG01014,20-06-2024,26-08-2024,67,Train,International,Solo,Hyderabad,Dubai,Website,Credit Card,7671.6,5,0,0,5,No,23,Normal
BKG01015,09-06-2025,23-07-2025,44,Train,International,Business,Hyderabad,Singapore,App,UPI,4312.8,15,0,0,4,Yes,6,Normal
BKG01016,23-09-2024,19-11-2024,57,Train,International,Solo,Chennai,Bangkok,App,UPI,3119.4,10,1,80,4,Yes,8,Normal
BKG01017,11-10-2025,29-11-2025,49,Train,Domestic,Couple,Chennai,Jaipur,App,Debit Card,3932,5,0,0,1,Yes,9,Christmas
BKG01018,24-06-2025,09-08-2025,46,Flight,Domestic,Solo,Hyderabad,Hyderabad,App,NetBanking,3214,0,0,0,2,Yes,7,Normal
BKG01019,11-03-2025,08-06-2025,89,Holiday Package,Domestic,Family,Delhi,Delhi,App,Credit Card,21273,0,1,80,5,Yes,1,Normal
BKG01020,26-10-2025,12-01-2026,78,Hotel,International,Solo,Delhi,Singapore,App,Wallet,7362,20,0,0,5,Yes,4,Normal
BKG01021,28-04-2024,01-05-2024,3,Hotel,Domestic,Solo,Mumbai,Chennai,App,Wallet,24163,20,0,0,5,No,2,Diwali
BKG01022,11-10-2025,10-11-2025,30,Train,International,Solo,Bangalore,Dubai,Website,Credit Card,8982,15,0,0,5,No,8,Summer
BKG01023,08-11-2024,24-01-2025,77,Flight,Domestic,Business,Delhi,Goa,App,Credit Card,12192,0,1,80,1,Yes,23,Normal
BKG01024,01-01-2024,27-01-2024,26,Holiday Package,International,Business,Bangalore,Singapore,App,Credit Card,141130.8,5,1,80,5,Yes,1,Normal
BKG01025,18-09-2024,05-10-2024,17,Train,Domestic,Couple,Hyderabad,Jaipur,App,Debit Card,1031,5,1,80,5,Yes,4,Diwali
BKG01026,21-11-2024,02-02-2025,73,Holiday Package,International,Solo,Mumbai,Bangkok,App,Credit Card,33508.8,10,0,0,5,No,16,Normal
BKG01027,09-07-2024,28-08-2024,50,Hotel,International,Couple,Chennai,London,Website,UPI,27268.2,0,1,80,2,No,3,Normal
BKG01028,13-11-2024,06-02-2025,85,Flight,International,Couple,Bangalore,Dubai,App,UPI,18468,10,1,80,2,Yes,13,Diwali
BKG01029,16-02-2024,13-04-2024,57,Flight,International,Couple,Hyderabad,Bangkok,Website,Debit Card,11566.8,20,0,0,3,Yes,6,Normal
BKG01030,11-07-2025,12-09-2025,63,Holiday Package,Domestic,Business,Delhi,Hyderabad,Website,NetBanking,27848,5,1,80,4,No,9,Diwali
BKG01031,29-10-2025,10-01-2026,73,Holiday Package,Domestic,Family,Delhi,Bangalore,Website,Wallet,60516,5,0,0,5,No,17,Normal
BKG01032,27-10-2025,18-11-2025,22,Hotel,International,Family,Bangalore,Dubai,Website,UPI,44587.8,5,0,0,1,No,4,Normal
BKG01033,03-06-2024,18-06-2024,15,Holiday Package,Domestic,Business,Mumbai,Bangalore,App,Wallet,17777,10,0,0,3,Yes,13,Normal
BKG01034,22-07-2025,21-08-2025,30,Holiday Package,Domestic,Family,Bangalore,Jaipur,Website,Debit Card,41597,5,0,0,1,Yes,17,Diwali
BKG01035,31-07-2025,17-10-2025,78,Flight,Domestic,Family,Bangalore,Mumbai,Website,UPI,10056,10,0,0,1,Yes,6,Normal
BKG01036,16-12-2024,08-03-2025,82,Holiday Package,Domestic,Solo,Bangalore,Chennai,App,UPI,62396,5,0,0,2,No,4,Normal
BKG01037,26-03-2025,14-05-2025,49,Holiday Package,Domestic,Couple,Delhi,Hyderabad,App,UPI,47869,10,0,0,3,No,18,Normal
BKG01038,28-03-2025,15-04-2025,18,Hotel,Domestic,Couple,Bangalore,Mumbai,App,Debit Card,21131,10,0,0,3,Yes,15,Normal
BKG01039,27-08-2024,01-09-2024,5,Hotel,International,Family,Delhi,Bangkok,App,NetBanking,11440.8,10,0,0,2,Yes,14,Normal
BKG01040,30-04-2025,13-07-2025,74,Train,International,Solo,Hyderabad,Singapore,Website,Wallet,4966.2,15,0,0,3,No,0,Christmas
BKG01041,07-12-2025,27-01-2026,51,Holiday Package,Domestic,Family,Hyderabad,Bangalore,App,UPI,46185,10,0,0,1,No,20,Christmas
BKG01042,02-07-2024,06-08-2024,35,Hotel,Domestic,Couple,Chennai,Hyderabad,Website,NetBanking,3876,10,0,0,4,No,0,Christmas
BKG01043,01-08-2025,25-09-2025,55,Hotel,International,Family,Mumbai,Singapore,Website,Wallet,29089.8,15,0,0,1,Yes,23,Diwali
BKG01044,13-09-2025,03-12-2025,81,Train,Domestic,Business,Mumbai,Chennai,Website,Credit Card,3672,5,0,0,4,No,8,Normal
BKG01045,28-08-2024,20-09-2024,23,Train,Domestic,Solo,Delhi,Mumbai,Website,Wallet,1037,10,1,80,2,Yes,6,Summer
BKG01046,22-03-2024,31-05-2024,70,Hotel,International,Solo,Bangalore,Singapore,Website,Credit Card,34164,0,0,0,3,No,17,Summer
BKG01047,30-09-2025,14-10-2025,14,Holiday Package,International,Business,Mumbai,Dubai,Website,Credit Card,73312.2,20,0,0,4,Yes,13,Summer
BKG01048,04-11-2024,24-01-2025,81,Hotel,Domestic,Business,Chennai,Goa,App,Debit Card,4746,10,0,0,4,Yes,5,Normal
BKG01049,21-03-2025,06-04-2025,16,Hotel,Domestic,Solo,Delhi,Jaipur,App,Wallet,4324,5,1,80,2,No,6,Normal
BKG01050,24-02-2025,07-05-2025,72,Flight,International,Solo,Mumbai,Dubai,Website,Credit Card,10326.6,10,0,0,5,No,12,Normal
BKG01051,16-05-2024,10-07-2024,55,Hotel,Domestic,Couple,Chennai,Jaipur,App,Debit Card,9069,15,1,80,3,No,17,Summer
BKG01052,30-05-2025,10-06-2025,11,Flight,Domestic,Family,Bangalore,Mumbai,App,UPI,6578,10,0,0,5,No,13,Christmas
BKG01053,08-02-2025,02-04-2025,53,Hotel,International,Family,Delhi,Dubai,Website,NetBanking,19803.6,10,1,80,2,Yes,17,Summer
BKG01054,10-04-2024,05-06-2024,56,Holiday Package,International,Family,Chennai,London,App,UPI,116395.2,20,0,0,5,Yes,10,Summer
BKG01055,29-01-2025,23-02-2025,25,Holiday Package,Domestic,Business,Mumbai,Jaipur,Website,UPI,50259,20,1,80,3,No,2,Normal
BKG01056,03-12-2024,08-01-2025,36,Flight,International,Business,Hyderabad,Bangkok,App,Credit Card,15568.2,15,0,0,4,Yes,14,Normal
BKG01057,14-09-2024,20-11-2024,67,Hotel,International,Family,Bangalore,Singapore,App,Wallet,40966.2,0,0,0,4,Yes,11,Normal
BKG01058,06-11-2024,10-01-2025,65,Train,Domestic,Family,Chennai,Chennai,Website,Credit Card,3354,5,0,0,4,Yes,9,Normal
BKG01059,30-11-2025,13-12-2025,13,Flight,Domestic,Family,Mumbai,Bangalore,App,Debit Card,13318,10,0,0,3,No,13,Normal
BKG01060,03-10-2025,13-11-2025,41,Holiday Package,Domestic,Business,Bangalore,Mumbai,App,Debit Card,43607,5,0,0,3,No,20,Summer
BKG01061,11-09-2024,07-12-2024,87,Holiday Package,Domestic,Business,Hyderabad,Chennai,App,NetBanking,64630,15,1,80,2,No,19,Summer
BKG01062,05-09-2024,19-10-2024,44,Flight,Domestic,Solo,Chennai,Goa,Website,UPI,9958,5,1,80,5,No,14,Normal
BKG01063,09-01-2024,29-01-2024,20,Hotel,Domestic,Business,Bangalore,Hyderabad,Website,NetBanking,16132,20,0,0,3,Yes,18,Normal
BKG01064,06-08-2025,03-09-2025,28,Train,International,Business,Mumbai,Bangkok,App,UPI,7594.2,0,0,0,3,No,14,Normal
BKG01065,20-04-2025,22-04-2025,2,Holiday Package,International,Family,Hyderabad,Bangkok,Website,UPI,79417.8,15,0,0,4,No,22,Summer
BKG01066,03-01-2024,15-03-2024,72,Train,Domestic,Couple,Hyderabad,Hyderabad,App,Debit Card,1994,5,0,0,5,No,18,Christmas
BKG01067,16-08-2025,28-08-2025,12,Train,Domestic,Family,Mumbai,Hyderabad,Website,Wallet,2596,10,0,0,4,No,0,Diwali
BKG01068,21-10-2024,15-12-2024,55,Holiday Package,International,Family,Bangalore,London,App,Credit Card,44537.4,10,0,0,5,No,21,Normal
BKG01069,08-04-2024,02-07-2024,85,Hotel,International,Family,Hyderabad,Dubai,Website,Debit Card,20395.8,5,0,0,1,Yes,9,Normal
BKG01070,12-11-2024,12-12-2024,30,Train,Domestic,Couple,Mumbai,Goa,Website,Wallet,2768,20,0,0,4,Yes,17,Normal
BKG01071,01-10-2024,08-12-2024,68,Hotel,International,Solo,Chennai,Dubai,Website,Debit Card,29991.6,10,0,0,1,No,23,Normal
BKG01072,13-06-2025,04-09-2025,83,Flight,International,Couple,Hyderabad,Dubai,Website,Debit Card,8951.4,15,0,0,3,No,12,Christmas
BKG01073,06-02-2024,23-02-2024,17,Holiday Package,International,Business,Delhi,Dubai,Website,UPI,89335.8,5,0,0,5,Yes,12,Normal
BKG01074,21-01-2025,11-03-2025,49,Hotel,International,Business,Chennai,Dubai,Website,Debit Card,16830,20,0,0,2,Yes,7,Christmas
BKG01075,10-11-2025,17-11-2025,7,Flight,Domestic,Solo,Mumbai,Jaipur,App,Debit Card,5790,15,1,80,3,No,9,Normal
BKG01076,07-05-2024,28-06-2024,52,Hotel,Domestic,Family,Bangalore,Hyderabad,App,Wallet,11278,10,0,0,5,No,6,Diwali
BKG01077,19-11-2024,05-01-2025,47,Hotel,International,Family,Delhi,Singapore,App,Wallet,31824,5,0,0,5,No,2,Diwali
BKG01078,01-06-2024,18-08-2024,78,Holiday Package,Domestic,Family,Bangalore,Chennai,App,Credit Card,19122,20,0,0,1,No,4,Normal
BKG01079,31-03-2025,09-06-2025,70,Train,Domestic,Solo,Chennai,Chennai,App,Credit Card,1586,15,0,0,3,Yes,3,Diwali
BKG01080,18-09-2024,10-12-2024,83,Flight,Domestic,Business,Chennai,Delhi,App,NetBanking,4998,10,1,80,4,Yes,14,Normal
BKG01081,14-01-2025,30-01-2025,16,Train,International,Couple,Delhi,London,Website,NetBanking,4516.2,20,0,0,2,Yes,20,Normal
BKG01082,05-06-2025,25-08-2025,81,Holiday Package,International,Business,Delhi,Dubai,App,NetBanking,60496.2,15,0,0,3,No,17,Normal
BKG01083,08-11-2025,01-01-2026,54,Hotel,International,Family,Hyderabad,Bangkok,App,NetBanking,42170.4,0,0,0,1,No,14,Normal
BKG01084,24-01-2024,01-02-2024,8,Train,International,Business,Delhi,Dubai,App,Wallet,1818,0,1,80,2,No,1,Normal
BKG01085,15-05-2025,01-07-2025,47,Holiday Package,Domestic,Couple,Bangalore,Goa,App,NetBanking,56985,0,1,80,1,No,16,Normal
BKG01086,26-05-2024,17-06-2024,22,Train,International,Family,Delhi,Singapore,Website,Credit Card,3067.2,0,0,0,4,Yes,21,Normal
BKG01087,09-08-2024,27-10-2024,79,Holiday Package,International,Solo,Mumbai,London,App,UPI,130721.4,5,0,0,2,Yes,11,Diwali
BKG01088,03-11-2025,01-02-2026,90,Train,International,Solo,Hyderabad,Dubai,Website,Debit Card,2577.6,0,0,0,3,No,21,Normal
BKG01089,26-09-2024,26-11-2024,61,Hotel,International,Solo,Mumbai,Bangkok,Website,NetBanking,22260.6,10,1,80,4,No,2,Normal
BKG01090,01-11-2025,07-01-2026,67,Holiday Package,Domestic,Family,Bangalore,Hyderabad,App,NetBanking,30960,10,0,0,5,Yes,1,Diwali
BKG01091,07-10-2025,24-12-2025,78,Hotel,International,Business,Delhi,Bangkok,Website,NetBanking,37443.6,10,1,80,1,Yes,6,Diwali
BKG01092,12-11-2024,22-12-2024,40,Train,Domestic,Family,Hyderabad,Delhi,Website,Credit Card,4278,10,0,0,1,No,2,Normal
BKG01093,31-05-2024,28-07-2024,58,Flight,International,Solo,Chennai,London,Website,Credit Card,7047,0,0,0,2,Yes,10,Normal
BKG01094,27-10-2025,14-01-2026,79,Train,International,Business,Bangalore,Dubai,App,Debit Card,6301.8,5,0,0,2,No,18,Normal
BKG01095,10-03-2024,02-05-2024,53,Holiday Package,International,Business,Chennai,Singapore,Website,UPI,112663.8,15,0,0,3,Yes,23,Normal
BKG01096,02-08-2024,23-08-2024,21,Hotel,International,Family,Delhi,Bangkok,App,Credit Card,17159.4,20,0,0,1,No,14,Normal
BKG01097,25-01-2024,28-01-2024,3,Train,Domestic,Family,Mumbai,Jaipur,App,NetBanking,2003,15,0,0,2,Yes,3,Normal
BKG01098,25-09-2025,28-10-2025,33,Flight,International,Family,Chennai,Bangkok,App,UPI,10461.6,10,0,0,2,No,14,Summer
BKG01099,26-07-2024,08-09-2024,44,Train,Domestic,Couple,Hyderabad,Bangalore,Website,Debit Card,2492,20,0,0,2,Yes,2,Christmas
BKG01100,27-08-2025,23-09-2025,27,Hotel,International,Family,Bangalore,Singapore,Website,Credit Card,19141.2,15,0,0,2,Yes,12,Normal
BKG01101,02-02-2025,27-04-2025,84,Hotel,International,Solo,Hyderabad,Bangkok,App,Debit Card,15274.8,10,0,0,4,Yes,17,Normal
BKG01102,14-08-2024,17-09-2024,34,Train,Domestic,Family,Mumbai,Delhi,Website,Wallet,2699,15,1,80,3,Yes,7,Summer
BKG01103,21-10-2025,25-11-2025,35,Holiday Package,Domestic,Family,Mumbai,Chennai,App,NetBanking,58301,15,1,80,1,Yes,18,Normal
BKG01104,08-07-2024,19-09-2024,73,Flight,Domestic,Family,Hyderabad,Mumbai,Website,Credit Card,6301,0,1,80,2,No,10,Normal
BKG01105,11-06-2024,11-07-2024,30,Hotel,Domestic,Couple,Delhi,Mumbai,Website,Credit Card,6965,20,1,80,1,Yes,4,Summer
BKG01106,14-04-2024,30-06-2024,77,Holiday Package,International,Family,Delhi,Dubai,App,UPI,105303.6,20,0,0,1,Yes,3,Diwali
BKG01107,26-02-2025,18-05-2025,81,Flight,Domestic,Business,Delhi,Bangalore,Website,UPI,13087,0,0,0,3,No,16,Normal
BKG01108,11-10-2024,15-11-2024,35,Train,International,Couple,Chennai,Bangkok,Website,UPI,4914,20,0,0,5,Yes,23,Normal
BKG01109,16-09-2024,07-10-2024,21,Holiday Package,International,Solo,Chennai,Dubai,Website,NetBanking,98838,20,0,0,2,No,23,Christmas
BKG01110,16-01-2024,08-02-2024,23,Holiday Package,International,Solo,Chennai,Bangkok,Website,UPI,139939.2,10,0,0,2,Yes,1,Normal
BKG01111,19-08-2024,19-09-2024,31,Flight,International,Family,Mumbai,Singapore,Website,UPI,21630.6,5,1,80,5,Yes,10,Normal
BKG01112,12-09-2024,15-10-2024,33,Hotel,Domestic,Solo,Chennai,Chennai,App,Debit Card,15831,0,0,0,4,No,2,Normal
BKG01113,17-02-2025,20-02-2025,3,Flight,International,Solo,Hyderabad,Bangkok,App,UPI,7612.2,10,0,0,5,Yes,6,Normal
BKG01114,28-08-2024,11-09-2024,14,Flight,Domestic,Business,Hyderabad,Goa,App,Debit Card,3217,20,0,0,5,No,17,Normal
BKG01115,13-04-2025,24-04-2025,11,Flight,International,Solo,Hyderabad,Bangkok,App,Debit Card,24280.2,15,0,0,1,Yes,13,Diwali
BKG01116,03-07-2024,03-09-2024,62,Flight,International,Couple,Chennai,Dubai,App,Credit Card,24937.2,5,0,0,3,No,1,Normal
BKG01117,14-09-2025,20-10-2025,36,Flight,International,Solo,Bangalore,Bangkok,App,Credit Card,20817,0,0,0,2,No,18,Normal
BKG01118,08-05-2025,16-06-2025,39,Flight,Domestic,Solo,Bangalore,Goa,App,UPI,8435,15,1,80,5,Yes,20,Christmas
BKG01119,06-08-2024,28-10-2024,83,Train,International,Family,Hyderabad,Singapore,Website,Credit Card,5689.8,20,0,0,4,Yes,2,Normal
BKG01120,25-05-2024,26-06-2024,32,Train,Domestic,Solo,Hyderabad,Chennai,Website,Credit Card,1760,5,0,0,5,Yes,16,Normal
BKG01121,25-02-2024,13-03-2024,17,Flight,Domestic,Family,Bangalore,Hyderabad,App,Debit Card,14814,10,1,80,3,No,1,Normal
BKG01122,14-08-2025,12-11-2025,90,Flight,Domestic,Couple,Bangalore,Bangalore,App,UPI,10155,20,1,80,2,No,0,Christmas
BKG01123,18-01-2025,03-02-2025,16,Hotel,Domestic,Couple,Chennai,Jaipur,App,UPI,8662,0,1,80,1,Yes,12,Christmas
BKG01124,13-04-2024,11-06-2024,59,Hotel,International,Family,Delhi,Bangkok,Website,NetBanking,35209.8,10,1,80,2,No,16,Normal
BKG01125,12-04-2024,22-05-2024,40,Train,Domestic,Couple,Hyderabad,Delhi,App,Debit Card,4126,5,0,0,5,No,12,Normal
BKG01126,06-05-2025,03-06-2025,28,Hotel,Domestic,Solo,Bangalore,Chennai,Website,Wallet,2832,15,0,0,2,No,6,Normal
BKG01127,01-02-2025,20-02-2025,19,Train,International,Solo,Mumbai,Bangkok,App,Credit Card,7709.4,5,0,0,2,Yes,2,Normal
BKG01128,27-02-2024,14-03-2024,16,Train,International,Family,Hyderabad,Singapore,Website,Debit Card,3580.2,5,0,0,3,Yes,8,Normal
BKG01129,26-10-2025,04-11-2025,9,Train,International,Couple,Mumbai,Bangkok,Website,Debit Card,2327.4,20,0,0,1,No,14,Normal
